"","article_name","year","yearweek_start","yearweek_end","month","week","promo_01","promo_02","promo_03","promo_04","promo_05","sales","date"
"3538","M-CLAS JOG. HEIDELBE 200G",2018,"2018-04-02","2018-04-08",4,14,0,0,0,0,0,8183,"2018-04-02"
"3539","M-CLAS JOG. HEIDELBE 200G",2018,"2018-04-09","2018-04-15",4,15,0,0,0,0,0,9451,"2018-04-09"
"3540","M-CLAS JOG. HEIDELBE 200G",2018,"2018-04-16","2018-04-22",4,16,0,0,0,0,0,9144,"2018-04-16"
"3541","M-CLAS JOG. HEIDELBE 200G",2018,"2018-04-23","2018-04-29",4,17,0,0,0,0,0,9509,"2018-04-23"
"3542","M-CLAS JOG. HEIDELBE 200G",2018,"2018-04-30","2018-05-06",5,18,0,0,0,0,0,9430,"2018-04-30"
"3543","M-CLAS JOG. HEIDELBE 200G",2018,"2018-05-07","2018-05-13",5,19,0,0,0,0,0,6850,"2018-05-07"
"3544","M-CLAS JOG. HEIDELBE 200G",2018,"2018-05-14","2018-05-20",5,20,0,0,0,0,0,8748,"2018-05-14"
"3545","M-CLAS JOG. HEIDELBE 200G",2018,"2018-05-21","2018-05-27",5,21,0,0,0,0,0,8199,"2018-05-21"
"3546","M-CLAS JOG. HEIDELBE 200G",2018,"2018-05-28","2018-06-03",5,22,0,0,0,0,0,8507,"2018-05-28"
"3547","M-CLAS JOG. HEIDELBE 200G",2018,"2018-06-04","2018-06-10",6,23,0,0,0,0,0,9337,"2018-06-04"
"3548","M-CLAS JOG. HEIDELBE 200G",2018,"2018-06-11","2018-06-17",6,24,0,0,0,0,0,8779,"2018-06-11"
"3549","M-CLAS JOG. HEIDELBE 200G",2018,"2018-06-18","2018-06-24",6,25,0,0,0,0,0,6823,"2018-06-18"
"3550","M-CLAS JOG. HEIDELBE 200G",2018,"2018-06-25","2018-07-01",6,26,0,0,0,0,0,7420,"2018-06-25"
"3551","M-CLAS JOG. HEIDELBE 200G",2018,"2018-07-02","2018-07-08",7,27,0,0,0,0,0,7870,"2018-07-02"
"3552","M-CLAS JOG. HEIDELBE 200G",2018,"2018-07-09","2018-07-15",7,28,0,0,0,0,0,7768,"2018-07-09"
"3553","M-CLAS JOG. HEIDELBE 200G",2018,"2018-07-16","2018-07-22",7,29,0,0,0,0,0,8254,"2018-07-16"
"3554","M-CLAS JOG. HEIDELBE 200G",2018,"2018-07-23","2018-07-29",7,30,0,0,0,0,0,8445,"2018-07-23"
"3555","M-CLAS JOG. HEIDELBE 200G",2018,"2018-07-30","2018-08-05",8,31,0,0,0,0,0,6544,"2018-07-30"
"3556","M-CLAS JOG. HEIDELBE 200G",2018,"2018-08-06","2018-08-12",8,32,0,0,0,0,0,7577,"2018-08-06"
"3557","M-CLAS JOG. HEIDELBE 200G",2018,"2018-08-13","2018-08-19",8,33,0,0,0,0,0,8652,"2018-08-13"
"3558","M-CLAS JOG. HEIDELBE 200G",2018,"2018-08-20","2018-08-26",8,34,0,0,0,0,0,9493,"2018-08-20"
"3559","M-CLAS JOG. HEIDELBE 200G",2018,"2018-08-27","2018-09-02",8,35,0,0,0,0,0,8870,"2018-08-27"
"3560","M-CLAS JOG. HEIDELBE 200G",2018,"2018-09-03","2018-09-09",9,36,0,0,0,0,0,8657,"2018-09-03"
"3561","M-CLAS JOG. HEIDELBE 200G",2018,"2018-09-10","2018-09-16",9,37,0,0,0,0,0,8788,"2018-09-10"
"3562","M-CLAS JOG. HEIDELBE 200G",2018,"2018-09-17","2018-09-23",9,38,0,0,0,0,0,6598,"2018-09-17"
"3563","M-CLAS JOG. HEIDELBE 200G",2018,"2018-09-24","2018-09-30",9,39,0,0,0,0,0,7297,"2018-09-24"
"3564","M-CLAS JOG. HEIDELBE 200G",2018,"2018-10-01","2018-10-07",10,40,0,0,0,0,0,7738,"2018-10-01"
"3565","M-CLAS JOG. HEIDELBE 200G",2018,"2018-10-08","2018-10-14",10,41,0,0,0,0,0,8146,"2018-10-08"
"3566","M-CLAS JOG. HEIDELBE 200G",2018,"2018-10-15","2018-10-21",10,42,0,0,0,0,0,8799,"2018-10-15"
"3567","M-CLAS JOG. HEIDELBE 200G",2018,"2018-10-22","2018-10-28",10,43,0,0,0,0,0,8793,"2018-10-22"
"3568","M-CLAS JOG. HEIDELBE 200G",2018,"2018-10-29","2018-11-04",11,44,0,0,0,0,0,8492,"2018-10-29"
"3569","M-CLAS JOG. HEIDELBE 200G",2018,"2018-11-05","2018-11-11",11,45,0,0,0,0,0,9165,"2018-11-05"
"3570","M-CLAS JOG. HEIDELBE 200G",2018,"2018-11-12","2018-11-18",11,46,0,0,0,0,0,6559,"2018-11-12"
"3571","M-CLAS JOG. HEIDELBE 200G",2018,"2018-11-19","2018-11-25",11,47,0,0,0,0,0,7459,"2018-11-19"
"3572","M-CLAS JOG. HEIDELBE 200G",2018,"2018-11-26","2018-12-02",11,48,0,0,0,0,0,8254,"2018-11-26"
"3573","M-CLAS JOG. HEIDELBE 200G",2018,"2018-12-03","2018-12-09",12,49,0,0,0,0,0,7706,"2018-12-03"
"3574","M-CLAS JOG. HEIDELBE 200G",2018,"2018-12-10","2018-12-16",12,50,0,0,0,0,0,8172,"2018-12-10"
"3575","M-CLAS JOG. HEIDELBE 200G",2018,"2018-12-17","2018-12-23",12,51,0,0,0,0,0,8634,"2018-12-17"
"3576","M-CLAS JOG. HEIDELBE 200G",2018,"2018-12-24","2018-12-30",12,52,0,0,0,0,0,4328,"2018-12-24"
"3577","M-CLAS JOG. HEIDELBE 200G",2019,"2018-12-31","2019-01-06",1,1,0,0,0,0,0,6475,"2018-12-31"
"3578","M-CLAS JOG. HEIDELBE 200G",2019,"2019-01-07","2019-01-13",1,2,0,0,0,0,0,8301,"2019-01-07"
"3579","M-CLAS JOG. HEIDELBE 200G",2019,"2019-01-14","2019-01-20",1,3,0,0,0,0,0,8427,"2019-01-14"
"3580","M-CLAS JOG. HEIDELBE 200G",2019,"2019-01-21","2019-01-27",1,4,0,0,0,0,0,8611,"2019-01-21"
"3581","M-CLAS JOG. HEIDELBE 200G",2019,"2019-01-28","2019-02-03",1,5,0,0,0,0,0,6632,"2019-01-28"
"3582","M-CLAS JOG. HEIDELBE 200G",2019,"2019-02-04","2019-02-10",2,6,0,0,0,0,0,7304,"2019-02-04"
"3583","M-CLAS JOG. HEIDELBE 200G",2019,"2019-02-11","2019-02-17",2,7,0,0,0,0,0,7933,"2019-02-11"
"3584","M-CLAS JOG. HEIDELBE 200G",2019,"2019-02-18","2019-02-24",2,8,0,0,0,0,0,8540,"2019-02-18"
"3585","M-CLAS JOG. HEIDELBE 200G",2019,"2019-02-25","2019-03-03",2,9,0,0,0,0,0,8451,"2019-02-25"
"3586","M-CLAS JOG. HEIDELBE 200G",2019,"2019-03-04","2019-03-10",3,10,0,0,0,0,0,9075,"2019-03-04"
"3587","M-CLAS JOG. HEIDELBE 200G",2019,"2019-03-11","2019-03-17",3,11,0,0,0,0,0,8695,"2019-03-11"
"3588","M-CLAS JOG. HEIDELBE 200G",2019,"2019-03-18","2019-03-24",3,12,1,0,0,0,0,10980,"2019-03-18"
"3589","M-CLAS JOG. HEIDELBE 200G",2019,"2019-03-25","2019-03-31",3,13,1,0,0,0,0,9495,"2019-03-25"
"3590","M-CLAS JOG. HEIDELBE 200G",2019,"2019-04-01","2019-04-07",4,14,0,0,0,0,0,8633,"2019-04-01"
"3591","M-CLAS JOG. HEIDELBE 200G",2019,"2019-04-08","2019-04-14",4,15,0,0,0,0,0,8686,"2019-04-08"
"3592","M-CLAS JOG. HEIDELBE 200G",2019,"2019-04-15","2019-04-21",4,16,0,0,0,0,0,8706,"2019-04-15"
"3593","M-CLAS JOG. HEIDELBE 200G",2019,"2019-04-22","2019-04-28",4,17,0,0,0,0,0,7609,"2019-04-22"
"3594","M-CLAS JOG. HEIDELBE 200G",2019,"2019-04-29","2019-05-05",5,18,0,0,0,0,0,8341,"2019-04-29"
"3595","M-CLAS JOG. HEIDELBE 200G",2019,"2019-05-06","2019-05-12",5,19,0,0,0,0,0,6818,"2019-05-06"
"3596","M-CLAS JOG. HEIDELBE 200G",2019,"2019-05-13","2019-05-19",5,20,0,0,0,0,0,7375,"2019-05-13"
"3597","M-CLAS JOG. HEIDELBE 200G",2019,"2019-05-20","2019-05-26",5,21,0,0,0,0,0,8112,"2019-05-20"
"3598","M-CLAS JOG. HEIDELBE 200G",2019,"2019-05-27","2019-06-02",5,22,0,0,0,0,0,7765,"2019-05-27"
"3599","M-CLAS JOG. HEIDELBE 200G",2019,"2019-06-03","2019-06-09",6,23,0,0,0,0,0,8886,"2019-06-03"
"3600","M-CLAS JOG. HEIDELBE 200G",2019,"2019-06-10","2019-06-16",6,24,0,0,0,0,0,7787,"2019-06-10"
"3601","M-CLAS JOG. HEIDELBE 200G",2019,"2019-06-17","2019-06-23",6,25,0,0,0,0,0,7832,"2019-06-17"
"3602","M-CLAS JOG. HEIDELBE 200G",2019,"2019-06-24","2019-06-30",6,26,0,0,0,0,0,8725,"2019-06-24"
"3603","M-CLAS JOG. HEIDELBE 200G",2019,"2019-07-01","2019-07-07",7,27,0,0,0,0,0,7931,"2019-07-01"
"3604","M-CLAS JOG. HEIDELBE 200G",2019,"2019-07-08","2019-07-14",7,28,0,0,0,0,1,7633,"2019-07-08"
"3605","M-CLAS JOG. HEIDELBE 200G",2019,"2019-07-15","2019-07-21",7,29,0,0,0,0,1,7728,"2019-07-15"
"3606","M-CLAS JOG. HEIDELBE 200G",2019,"2019-07-22","2019-07-28",7,30,0,0,0,0,0,8308,"2019-07-22"
"3607","M-CLAS JOG. HEIDELBE 200G",2019,"2019-07-29","2019-08-04",8,31,0,0,0,0,0,7164,"2019-07-29"
"3608","M-CLAS JOG. HEIDELBE 200G",2019,"2019-08-05","2019-08-11",8,32,0,0,0,0,0,8452,"2019-08-05"
"3609","M-CLAS JOG. HEIDELBE 200G",2019,"2019-08-12","2019-08-18",8,33,0,0,0,0,0,8323,"2019-08-12"
"3610","M-CLAS JOG. HEIDELBE 200G",2019,"2019-08-19","2019-08-25",8,34,0,0,0,0,0,9349,"2019-08-19"
"3611","M-CLAS JOG. HEIDELBE 200G",2019,"2019-08-26","2019-09-01",8,35,0,0,0,0,0,9496,"2019-08-26"
"3612","M-CLAS JOG. HEIDELBE 200G",2019,"2019-09-02","2019-09-08",9,36,0,0,0,0,0,8242,"2019-09-02"
"3613","M-CLAS JOG. HEIDELBE 200G",2019,"2019-09-09","2019-09-15",9,37,0,0,0,0,0,8435,"2019-09-09"
"3614","M-CLAS JOG. HEIDELBE 200G",2019,"2019-09-16","2019-09-22",9,38,0,0,0,0,0,6865,"2019-09-16"
"3615","M-CLAS JOG. HEIDELBE 200G",2019,"2019-09-23","2019-09-29",9,39,0,0,0,0,0,7255,"2019-09-23"
"3616","M-CLAS JOG. HEIDELBE 200G",2019,"2019-09-30","2019-10-06",10,40,0,0,0,0,0,8232,"2019-09-30"
"3617","M-CLAS JOG. HEIDELBE 200G",2019,"2019-10-07","2019-10-13",10,41,0,0,0,0,0,8200,"2019-10-07"
"3618","M-CLAS JOG. HEIDELBE 200G",2019,"2019-10-14","2019-10-20",10,42,0,0,0,0,0,9509,"2019-10-14"
"3619","M-CLAS JOG. HEIDELBE 200G",2019,"2019-10-21","2019-10-27",10,43,0,0,0,0,0,7319,"2019-10-21"
"3620","M-CLAS JOG. HEIDELBE 200G",2019,"2019-10-28","2019-11-03",10,44,0,0,0,0,0,7306,"2019-10-28"
"3621","M-CLAS JOG. HEIDELBE 200G",2019,"2019-11-04","2019-11-10",11,45,0,0,0,0,0,8390,"2019-11-04"
"3622","M-CLAS JOG. HEIDELBE 200G",2019,"2019-11-11","2019-11-17",11,46,0,0,0,0,0,8073,"2019-11-11"
"3623","M-CLAS JOG. HEIDELBE 200G",2019,"2019-11-18","2019-11-24",11,47,0,0,0,0,0,8651,"2019-11-18"
"3624","M-CLAS JOG. HEIDELBE 200G",2019,"2019-11-25","2019-12-01",11,48,0,0,0,0,0,8700,"2019-11-25"
"3625","M-CLAS JOG. HEIDELBE 200G",2019,"2019-12-02","2019-12-08",12,49,0,0,0,0,0,6267,"2019-12-02"
"3626","M-CLAS JOG. HEIDELBE 200G",2019,"2019-12-09","2019-12-15",12,50,0,0,0,0,0,6684,"2019-12-09"
"3627","M-CLAS JOG. HEIDELBE 200G",2019,"2019-12-16","2019-12-22",12,51,0,0,0,0,0,7509,"2019-12-16"
"3628","M-CLAS JOG. HEIDELBE 200G",2019,"2019-12-23","2019-12-29",12,52,0,0,0,0,0,5485,"2019-12-23"
"3629","M-CLAS JOG. HEIDELBE 200G",2020,"2019-12-30","2020-01-05",1,1,0,0,0,0,0,6833,"2019-12-30"
"3630","M-CLAS JOG. HEIDELBE 200G",2020,"2020-01-06","2020-01-12",1,2,0,0,0,0,0,8585,"2020-01-06"
"3631","M-CLAS JOG. HEIDELBE 200G",2020,"2020-01-13","2020-01-19",1,3,0,0,0,0,0,8963,"2020-01-13"
"3632","M-CLAS JOG. HEIDELBE 200G",2020,"2020-01-20","2020-01-26",1,4,0,0,0,0,0,8843,"2020-01-20"
"3633","M-CLAS JOG. HEIDELBE 200G",2020,"2020-01-27","2020-02-02",1,5,0,0,0,0,0,9360,"2020-01-27"
"3634","M-CLAS JOG. HEIDELBE 200G",2020,"2020-02-03","2020-02-09",2,6,0,0,0,0,0,8654,"2020-02-03"
"3635","M-CLAS JOG. HEIDELBE 200G",2020,"2020-02-10","2020-02-16",2,7,0,0,0,0,0,8568,"2020-02-10"
"3636","M-CLAS JOG. HEIDELBE 200G",2020,"2020-02-17","2020-02-23",2,8,0,0,0,0,0,6601,"2020-02-17"
"3637","M-CLAS JOG. HEIDELBE 200G",2020,"2020-02-24","2020-03-01",2,9,0,0,0,0,0,9296,"2020-02-24"
"3638","M-CLAS JOG. HEIDELBE 200G",2020,"2020-03-02","2020-03-08",3,10,0,0,0,0,0,9428,"2020-03-02"
"3639","M-CLAS JOG. HEIDELBE 200G",2020,"2020-03-09","2020-03-15",3,11,0,0,0,0,0,11142,"2020-03-09"
"3640","M-CLAS JOG. HEIDELBE 200G",2020,"2020-03-16","2020-03-22",3,12,0,0,0,0,0,10894,"2020-03-16"
"3641","M-CLAS JOG. HEIDELBE 200G",2020,"2020-03-23","2020-03-29",3,13,0,0,0,0,0,8764,"2020-03-23"
"3642","M-CLAS JOG. HEIDELBE 200G",2020,"2020-03-30","2020-04-05",4,14,0,0,0,0,0,10698,"2020-03-30"
"3643","M-CLAS JOG. HEIDELBE 200G",2020,"2020-04-06","2020-04-12",4,15,0,0,0,0,0,11492,"2020-04-06"
"3644","M-CLAS JOG. HEIDELBE 200G",2020,"2020-04-13","2020-04-19",4,16,0,0,0,0,0,10603,"2020-04-13"
"3645","M-CLAS JOG. HEIDELBE 200G",2020,"2020-04-20","2020-04-26",4,17,0,0,0,0,0,10924,"2020-04-20"
"3646","M-CLAS JOG. HEIDELBE 200G",2020,"2020-04-27","2020-05-03",4,18,0,0,0,0,0,10710,"2020-04-27"
"3647","M-CLAS JOG. HEIDELBE 200G",2020,"2020-05-04","2020-05-10",5,19,0,0,0,0,0,10692,"2020-05-04"
"3648","M-CLAS JOG. HEIDELBE 200G",2020,"2020-05-11","2020-05-17",5,20,0,0,0,0,0,10072,"2020-05-11"
"3649","M-CLAS JOG. HEIDELBE 200G",2020,"2020-05-18","2020-05-24",5,21,0,0,0,0,0,9206,"2020-05-18"
"3650","M-CLAS JOG. HEIDELBE 200G",2020,"2020-05-25","2020-05-31",5,22,0,0,0,0,0,10133,"2020-05-25"
"3651","M-CLAS JOG. HEIDELBE 200G",2020,"2020-06-01","2020-06-07",6,23,0,0,0,0,0,8920,"2020-06-01"
"3652","M-CLAS JOG. HEIDELBE 200G",2020,"2020-06-08","2020-06-14",6,24,1,0,0,0,0,10523,"2020-06-08"
"3653","M-CLAS JOG. HEIDELBE 200G",2020,"2020-06-15","2020-06-21",6,25,1,0,0,0,0,8922,"2020-06-15"
"3654","M-CLAS JOG. HEIDELBE 200G",2020,"2020-06-22","2020-06-28",6,26,0,0,0,0,0,8708,"2020-06-22"
"3655","M-CLAS JOG. HEIDELBE 200G",2020,"2020-06-29","2020-07-05",7,27,0,0,0,0,0,8791,"2020-06-29"
"3656","M-CLAS JOG. HEIDELBE 200G",2020,"2020-07-06","2020-07-12",7,28,0,0,0,0,0,8543,"2020-07-06"
"3657","M-CLAS JOG. HEIDELBE 200G",2020,"2020-07-13","2020-07-19",7,29,0,0,0,0,0,8433,"2020-07-13"
"3658","M-CLAS JOG. HEIDELBE 200G",2020,"2020-07-20","2020-07-26",7,30,0,0,0,0,0,6599,"2020-07-20"
"3659","M-CLAS JOG. HEIDELBE 200G",2020,"2020-07-27","2020-08-02",7,31,0,0,0,0,0,6583,"2020-07-27"
"3660","M-CLAS JOG. HEIDELBE 200G",2020,"2020-08-03","2020-08-09",8,32,0,0,0,0,0,8447,"2020-08-03"
"3661","M-CLAS JOG. HEIDELBE 200G",2020,"2020-08-10","2020-08-16",8,33,0,0,0,0,0,8367,"2020-08-10"
"3662","M-CLAS JOG. HEIDELBE 200G",2020,"2020-08-17","2020-08-23",8,34,0,0,0,0,0,10033,"2020-08-17"
"3663","M-CLAS JOG. HEIDELBE 200G",2020,"2020-08-24","2020-08-30",8,35,0,0,0,0,0,9307,"2020-08-24"
"3664","M-CLAS JOG. HEIDELBE 200G",2020,"2020-08-31","2020-09-06",9,36,0,0,0,0,0,8666,"2020-08-31"
"3665","M-CLAS JOG. HEIDELBE 200G",2020,"2020-09-07","2020-09-13",9,37,0,0,0,0,0,8841,"2020-09-07"
"3666","M-CLAS JOG. HEIDELBE 200G",2020,"2020-09-14","2020-09-20",9,38,0,0,0,0,0,8947,"2020-09-14"
"3667","M-CLAS JOG. HEIDELBE 200G",2020,"2020-09-21","2020-09-27",9,39,0,0,0,0,0,9243,"2020-09-21"
"3668","M-CLAS JOG. HEIDELBE 200G",2020,"2020-09-28","2020-10-04",10,40,0,0,0,0,0,8414,"2020-09-28"
"3669","M-CLAS JOG. HEIDELBE 200G",2020,"2020-10-05","2020-10-11",10,41,0,0,0,0,0,7204,"2020-10-05"
"3670","M-CLAS JOG. HEIDELBE 200G",2020,"2020-10-12","2020-10-18",10,42,0,0,0,0,0,8100,"2020-10-12"
"3671","M-CLAS JOG. HEIDELBE 200G",2020,"2020-10-19","2020-10-25",10,43,0,0,0,0,0,8275,"2020-10-19"
"3672","M-CLAS JOG. HEIDELBE 200G",2020,"2020-10-26","2020-11-01",10,44,0,0,0,0,0,9336,"2020-10-26"
"3673","M-CLAS JOG. HEIDELBE 200G",2020,"2020-11-02","2020-11-08",11,45,0,0,0,0,0,9743,"2020-11-02"
"3674","M-CLAS JOG. HEIDELBE 200G",2020,"2020-11-09","2020-11-15",11,46,0,0,0,0,0,9837,"2020-11-09"
"3675","M-CLAS JOG. HEIDELBE 200G",2020,"2020-11-16","2020-11-22",11,47,0,0,0,0,0,9097,"2020-11-16"
"3676","M-CLAS JOG. HEIDELBE 200G",2020,"2020-11-23","2020-11-29",11,48,0,0,0,0,0,9498,"2020-11-23"
"3677","M-CLAS JOG. HEIDELBE 200G",2020,"2020-11-30","2020-12-06",12,49,1,0,0,0,0,11332,"2020-11-30"
"3678","M-CLAS JOG. HEIDELBE 200G",2020,"2020-12-07","2020-12-13",12,50,1,0,0,0,0,8168,"2020-12-07"
"3679","M-CLAS JOG. HEIDELBE 200G",2020,"2020-12-14","2020-12-20",12,51,0,0,0,0,0,8643,"2020-12-14"
"3680","M-CLAS JOG. HEIDELBE 200G",2020,"2020-12-21","2020-12-27",12,52,0,0,0,0,0,6879,"2020-12-21"
"3681","M-CLAS JOG. HEIDELBE 200G",2020,"2020-12-28","2021-01-03",12,53,0,0,0,0,0,7166,"2020-12-28"
"3682","M-CLAS JOG. HEIDELBE 200G",2021,"2021-01-04","2021-01-10",1,1,0,0,0,0,0,9754,"2021-01-04"
"3683","M-CLAS JOG. HEIDELBE 200G",2021,"2021-01-11","2021-01-17",1,2,0,0,0,0,0,9848,"2021-01-11"
"3684","M-CLAS JOG. HEIDELBE 200G",2021,"2021-01-18","2021-01-24",1,3,0,0,0,0,0,7525,"2021-01-18"
"3685","M-CLAS JOG. HEIDELBE 200G",2021,"2021-01-25","2021-01-31",1,4,0,0,0,0,0,8826,"2021-01-25"
"3686","M-CLAS JOG. HEIDELBE 200G",2021,"2021-02-01","2021-02-07",2,5,0,0,0,0,0,8775,"2021-02-01"
"3687","M-CLAS JOG. HEIDELBE 200G",2021,"2021-02-08","2021-02-14",2,6,0,0,0,0,0,9167,"2021-02-08"
"3688","M-CLAS JOG. HEIDELBE 200G",2021,"2021-02-15","2021-02-21",2,7,0,0,0,0,0,8962,"2021-02-15"
"3689","M-CLAS JOG. HEIDELBE 200G",2021,"2021-02-22","2021-02-28",2,8,0,0,0,0,0,10288,"2021-02-22"
"3690","M-CLAS JOG. HEIDELBE 200G",2021,"2021-03-01","2021-03-07",3,9,0,0,0,0,0,10016,"2021-03-01"
"3691","M-CLAS JOG. HEIDELBE 200G",2021,"2021-03-08","2021-03-14",3,10,0,0,0,0,0,10234,"2021-03-08"
"3692","M-CLAS JOG. HEIDELBE 200G",2021,"2021-03-15","2021-03-21",3,11,0,0,0,0,0,9551,"2021-03-15"
"3693","M-CLAS JOG. HEIDELBE 200G",2021,"2021-03-22","2021-03-28",3,12,0,0,0,0,0,9885,"2021-03-22"
"3694","M-CLAS JOG. HEIDELBE 200G",2021,"2021-03-29","2021-04-04",4,13,0,0,0,0,0,9323,"2021-03-29"
"3695","M-CLAS JOG. HEIDELBE 200G",2021,"2021-04-05","2021-04-11",4,14,0,0,0,0,0,7847,"2021-04-05"
"3696","M-CLAS JOG. HEIDELBE 200G",2021,"2021-04-12","2021-04-18",4,15,0,0,0,0,0,9175,"2021-04-12"
"3697","M-CLAS JOG. HEIDELBE 200G",2021,"2021-04-19","2021-04-25",4,16,0,0,0,0,0,9125,"2021-04-19"
"3698","M-CLAS JOG. HEIDELBE 200G",2021,"2021-04-26","2021-05-02",4,17,0,0,0,0,0,9393,"2021-04-26"
"3699","M-CLAS JOG. HEIDELBE 200G",2021,"2021-05-03","2021-05-09",5,18,0,0,0,0,0,9162,"2021-05-03"
"3700","M-CLAS JOG. HEIDELBE 200G",2021,"2021-05-10","2021-05-16",5,19,0,0,0,0,0,8547,"2021-05-10"
"3701","M-CLAS JOG. HEIDELBE 200G",2021,"2021-05-17","2021-05-23",5,20,0,0,0,0,0,9563,"2021-05-17"
"3702","M-CLAS JOG. HEIDELBE 200G",2021,"2021-05-24","2021-05-30",5,21,0,0,0,0,0,8177,"2021-05-24"
"3703","M-CLAS JOG. HEIDELBE 200G",2021,"2021-05-31","2021-06-06",6,22,0,0,0,0,0,7478,"2021-05-31"
"3704","M-CLAS JOG. HEIDELBE 200G",2021,"2021-06-07","2021-06-13",6,23,0,0,0,0,0,8389,"2021-06-07"
"3705","M-CLAS JOG. HEIDELBE 200G",2021,"2021-06-14","2021-06-20",6,24,0,0,0,0,0,8603,"2021-06-14"
"3706","M-CLAS JOG. HEIDELBE 200G",2021,"2021-06-21","2021-06-27",6,25,0,0,0,0,0,8177,"2021-06-21"
"3707","M-CLAS JOG. HEIDELBE 200G",2021,"2021-06-28","2021-07-04",7,26,0,0,0,0,0,8329,"2021-06-28"
"3708","M-CLAS JOG. HEIDELBE 200G",2021,"2021-07-05","2021-07-11",7,27,0,0,0,0,0,7786,"2021-07-05"
"3709","M-CLAS JOG. HEIDELBE 200G",2021,"2021-07-12","2021-07-18",7,28,0,0,0,0,0,7911,"2021-07-12"
"3710","M-CLAS JOG. HEIDELBE 200G",2021,"2021-07-19","2021-07-25",7,29,0,0,0,0,0,7263,"2021-07-19"
"3711","M-CLAS JOG. HEIDELBE 200G",2021,"2021-07-26","2021-08-01",7,30,0,0,0,0,0,6018,"2021-07-26"
"3712","M-CLAS JOG. HEIDELBE 200G",2021,"2021-08-02","2021-08-08",8,31,0,0,0,0,0,6360,"2021-08-02"
"3713","M-CLAS JOG. HEIDELBE 200G",2021,"2021-08-09","2021-08-15",8,32,0,0,0,0,0,6973,"2021-08-09"
"3714","M-CLAS JOG. HEIDELBE 200G",2021,"2021-08-16","2021-08-22",8,33,0,0,0,0,0,8386,"2021-08-16"
"3715","M-CLAS JOG. HEIDELBE 200G",2021,"2021-08-23","2021-08-29",8,34,0,0,0,0,0,8707,"2021-08-23"
"3716","M-CLAS JOG. HEIDELBE 200G",2021,"2021-08-30","2021-09-05",9,35,0,0,0,0,0,8622,"2021-08-30"
"3717","M-CLAS JOG. HEIDELBE 200G",2021,"2021-09-06","2021-09-12",9,36,0,0,0,0,0,8637,"2021-09-06"
"3718","M-CLAS JOG. HEIDELBE 200G",2021,"2021-09-13","2021-09-19",9,37,0,0,0,0,0,8519,"2021-09-13"
"3719","M-CLAS JOG. HEIDELBE 200G",2021,"2021-09-20","2021-09-26",9,38,0,0,0,0,0,8215,"2021-09-20"
"3720","M-CLAS JOG. HEIDELBE 200G",2021,"2021-09-27","2021-10-03",9,39,0,0,0,0,0,7979,"2021-09-27"
"3721","M-CLAS JOG. HEIDELBE 200G",2021,"2021-10-04","2021-10-10",10,40,0,0,0,0,0,5800,"2021-10-04"
"3722","M-CLAS JOG. HEIDELBE 200G",2021,"2021-10-11","2021-10-17",10,41,0,0,0,0,0,6785,"2021-10-11"
"3723","M-CLAS JOG. HEIDELBE 200G",2021,"2021-10-18","2021-10-24",10,42,0,0,0,0,0,7262,"2021-10-18"
"3724","M-CLAS JOG. HEIDELBE 200G",2021,"2021-10-25","2021-10-31",10,43,0,0,0,0,0,8190,"2021-10-25"
"3725","M-CLAS JOG. HEIDELBE 200G",2021,"2021-11-01","2021-11-07",11,44,0,0,0,0,0,7804,"2021-11-01"
"3726","M-CLAS JOG. HEIDELBE 200G",2021,"2021-11-08","2021-11-14",11,45,0,0,0,0,0,8189,"2021-11-08"
"3727","M-CLAS JOG. HEIDELBE 200G",2021,"2021-11-15","2021-11-21",11,46,0,0,0,0,0,7771,"2021-11-15"
"3728","M-CLAS JOG. HEIDELBE 200G",2021,"2021-11-22","2021-11-28",11,47,0,0,0,0,0,7973,"2021-11-22"
"3729","M-CLAS JOG. HEIDELBE 200G",2021,"2021-11-29","2021-12-05",12,48,0,0,0,0,0,7262,"2021-11-29"
"3730","M-CLAS JOG. HEIDELBE 200G",2021,"2021-12-06","2021-12-12",12,49,0,0,0,0,0,7358,"2021-12-06"
"3731","M-CLAS JOG. HEIDELBE 200G",2021,"2021-12-13","2021-12-19",12,50,0,0,0,0,0,7539,"2021-12-13"
"3732","M-CLAS JOG. HEIDELBE 200G",2021,"2021-12-20","2021-12-26",12,51,0,0,0,0,0,6840,"2021-12-20"
"3733","M-CLAS JOG. HEIDELBE 200G",2021,"2021-12-27","2022-01-02",12,52,0,0,0,0,0,6138,"2021-12-27"
"3734","M-CLAS JOG. HEIDELBE 200G",2022,"2022-01-03","2022-01-09",1,1,0,0,0,0,0,8956,"2022-01-03"
"3735","M-CLAS JOG. HEIDELBE 200G",2022,"2022-01-10","2022-01-16",1,2,0,0,0,0,0,8708,"2022-01-10"
"3736","M-CLAS JOG. HEIDELBE 200G",2022,"2022-01-17","2022-01-23",1,3,0,0,0,0,0,8708,"2022-01-17"
"3737","M-CLAS JOG. HEIDELBE 200G",2022,"2022-01-24","2022-01-30",1,4,0,0,0,0,0,9003,"2022-01-24"
"3738","M-CLAS JOG. HEIDELBE 200G",2022,"2022-01-31","2022-02-06",2,5,0,0,0,0,0,8209,"2022-01-31"
"3739","M-CLAS JOG. HEIDELBE 200G",2022,"2022-02-07","2022-02-13",2,6,0,0,0,0,0,8258,"2022-02-07"
